"customerID","InvoiceDate","DueDate","SettledDate","InvoiceAmount","DaysLate","On Time"
"8887-NCUZC","7/12/2013","8/11/2013","8/16/2013","26.25","5","1-30 days"
"2687-XWAMA","4/20/2012","5/20/2012","5/4/2012","52.06","0","On Time"
"3993-QUNVJ","6/21/2013","7/21/2013","6/30/2013","81.06","0","On Time"
"6296-UKEUZ","2/27/2013","3/29/2013","3/4/2013","35.1","0","On Time"
"6177-VTITE","11/11/2012","12/11/2012","12/1/2012","54.3","0","On Time"
"5284-DJOZO","7/25/2013","8/24/2013","8/11/2013","60.3","0","On Time"
"5875-VZQCZ","8/14/2012","9/13/2012","9/10/2012","89.27","0","On Time"
"6004-KITZM","12/14/2012","1/13/2013","1/7/2013","58.56","0","On Time"
"8156-PCYBM","1/17/2012","2/16/2012","2/29/2012","67.15","13","1-30 days"
"5529-TBPGK","9/11/2012","10/11/2012","10/18/2012","28.09","7","1-30 days"
"5573-KSOIA","11/14/2013","12/14/2013","12/11/2013","104.58","0","On Time"
"7856-ODQFO","2/17/2013","3/19/2013","3/22/2013","43.41","3","1-30 days"
"8364-UWVLM","10/10/2012","11/9/2012","10/31/2012","105.85","0","On Time"
"6048-QPZCF","8/28/2012","9/27/2012","9/15/2012","95.29","0","On Time"
"5573-KSOIA","1/26/2012","2/25/2012","3/15/2012","98.51","19","1-30 days"
"6004-KITZM","6/5/2012","7/5/2012","6/18/2012","74.9","0","On Time"
"5164-VMYWJ","7/29/2013","8/28/2013","8/23/2013","75.37","0","On Time"
"9460-VAZGD","3/3/2012","4/2/2012","3/21/2012","29.39","0","On Time"
"2687-XWAMA","10/11/2013","11/10/2013","10/18/2013","62.06","0","On Time"
"0709-LZRJV","7/2/2013","8/1/2013","7/24/2013","44.71","0","On Time"
"6833-ETVHD","9/2/2012","10/2/2012","9/12/2012","66.68","0","On Time"
"6077-FDQRK","6/14/2013","7/14/2013","6/30/2013","48.18","0","On Time"
"7245-CKNCN","5/2/2013","6/1/2013","5/13/2013","74.36","0","On Time"
"7695-NKUXM","10/7/2012","11/6/2012","10/21/2012","47.52","0","On Time"
"9117-LYRCE","7/27/2012","8/26/2012","10/2/2012","69.95","37","31-60 days"
"1080-NDGAE","7/4/2012","8/3/2012","8/5/2012","77.47","2","1-30 days"
"7245-CKNCN","6/6/2012","7/6/2012","6/19/2012","49.72","0","On Time"
"2676-DZINU","5/13/2013","6/12/2013","5/22/2013","68.69","0","On Time"
"9014-WENVB","9/25/2012","10/25/2012","10/17/2012","59.56","0","On Time"
"2824-HJQPP","3/4/2012","4/3/2012","3/25/2012","48.11","0","On Time"
"3568-JJMFW","9/17/2012","10/17/2012","10/4/2012","67.58","0","On Time"
"8942-ERSWK","8/11/2013","9/10/2013","9/11/2013","37.13","1","1-30 days"
"6296-UKEUZ","7/22/2012","8/21/2012","7/25/2012","29.77","0","On Time"
"9250-VHLWY","10/22/2012","11/21/2012","11/27/2012","47.41","6","1-30 days"
"7841-HROAQ","10/16/2013","11/15/2013","11/6/2013","90.61","0","On Time"
"2824-HJQPP","4/5/2012","5/5/2012","4/29/2012","44.99","0","On Time"
"7695-NKUXM","5/7/2012","6/6/2012","5/26/2012","45.76","0","On Time"
"7228-LEPPM","9/1/2012","10/1/2012","10/6/2012","69.9","5","1-30 days"
"2824-HJQPP","3/6/2012","4/5/2012","3/23/2012","58.14","0","On Time"
"3676-CQAIF","11/15/2012","12/15/2012","12/23/2012","50.33","8","1-30 days"
"5920-DPXLN","5/28/2013","6/27/2013","6/10/2013","68.39","0","On Time"
"3569-VJWXS","2/25/2012","3/26/2012","3/22/2012","55.09","0","On Time"
"0688-XNJRO","9/6/2013","10/6/2013","10/4/2013","25.07","0","On Time"
"6391-GBFQJ","12/2/2013","1/1/2014","12/13/2013","18.05","0","On Time"
"6160-HCSFI","4/24/2013","5/24/2013","5/20/2013","43.95","0","On Time"
"2026-XLBER","10/27/2013","11/26/2013","11/7/2013","45.17","0","On Time"
"7946-HJDUR","3/31/2012","4/30/2012","4/21/2012","60.57","0","On Time"
"8690-EEBEO","11/6/2012","12/6/2012","12/11/2012","50.27","5","1-30 days"
"6391-GBFQJ","10/18/2013","11/17/2013","10/31/2013","8.61","0","On Time"
"1604-LIFKX","3/8/2012","4/7/2012","5/1/2012","54.41","24","1-30 days"
"1080-NDGAE","2/24/2013","3/26/2013","4/6/2013","74.62","11","1-30 days"
"2676-DZINU","9/21/2013","10/21/2013","10/8/2013","73.86","0","On Time"
"7209-MDWKR","4/22/2012","5/22/2012","5/28/2012","72.62","6","1-30 days"
"3448-OWJOT","2/23/2013","3/25/2013","3/28/2013","59.31","3","1-30 days"
"4092-ZAVRG","2/11/2012","3/12/2012","2/18/2012","43.62","0","On Time"
"3568-JJMFW","7/18/2012","8/17/2012","8/14/2012","84.79","0","On Time"
"9174-IYKOC","6/2/2013","7/2/2013","6/27/2013","60.65","0","On Time"
"6627-ELFBK","2/16/2013","3/18/2013","3/4/2013","82.93","0","On Time"
"5164-VMYWJ","5/5/2013","6/4/2013","6/4/2013","60.77","0","On Time"
"2621-XCLEH","6/18/2013","7/18/2013","7/17/2013","37.49","0","On Time"
"5164-VMYWJ","11/15/2012","12/15/2012","12/4/2012","62.62","0","On Time"
"8389-TCXFQ","10/9/2013","11/8/2013","11/4/2013","59.21","0","On Time"
"0187-ERLSR","5/15/2012","6/14/2012","5/28/2012","77.19","0","On Time"
"9322-YCTQO","1/29/2012","2/28/2012","3/18/2012","96.02","19","1-30 days"
"6831-FIODB","8/8/2013","9/7/2013","9/22/2013","40.18","15","1-30 days"
"3568-JJMFW","9/10/2013","10/10/2013","10/4/2013","83.68","0","On Time"
"6077-FDQRK","3/24/2013","4/23/2013","4/8/2013","33.37","0","On Time"
"8389-TCXFQ","7/17/2013","8/16/2013","8/13/2013","76.26","0","On Time"
"6833-ETVHD","5/1/2013","5/31/2013","5/16/2013","65.29","0","On Time"
"9181-HEKGV","7/12/2013","8/11/2013","8/20/2013","52.48","9","1-30 days"
"7856-ODQFO","2/13/2012","3/14/2012","3/4/2012","40.16","0","On Time"
"9771-QTLGZ","6/14/2013","7/14/2013","6/24/2013","55.47","0","On Time"
"7209-MDWKR","10/15/2012","11/14/2012","11/18/2012","55.85","4","1-30 days"
"8156-PCYBM","9/24/2012","10/24/2012","10/20/2012","85.49","0","On Time"
"4632-QZOKX","9/19/2013","10/19/2013","11/8/2013","33.9","20","1-30 days"
"1604-LIFKX","2/8/2013","3/10/2013","3/19/2013","85.76","9","1-30 days"
"5875-VZQCZ","11/11/2012","12/11/2012","12/4/2012","57.87","0","On Time"
"3448-OWJOT","9/22/2013","10/22/2013","11/11/2013","86.38","20","1-30 days"
"7050-KQLDO","5/14/2013","6/13/2013","6/3/2013","59.83","0","On Time"
"0706-NRGUP","9/4/2013","10/4/2013","10/4/2013","10.03","0","On Time"
"4460-ZXNDN","5/23/2012","6/22/2012","7/18/2012","74.28","26","1-30 days"
"9460-VAZGD","10/8/2012","11/7/2012","10/29/2012","35.8","0","On Time"
"7260-ZHAKS","3/19/2013","4/18/2013","4/11/2013","81.1","0","On Time"
"3271-HYHDN","8/25/2012","9/24/2012","8/31/2012","36.09","0","On Time"
"7372-CESLR","6/4/2013","7/4/2013","6/27/2013","44.54","0","On Time"
"9250-VHLWY","7/22/2013","8/21/2013","8/10/2013","51.21","0","On Time"
"4640-FGEJI","9/25/2012","10/25/2012","10/24/2012","93.51","0","On Time"
"0783-PEPYR","4/22/2013","5/22/2013","6/12/2013","33.11","21","1-30 days"
"5284-DJOZO","2/23/2012","3/24/2012","2/29/2012","67.59","0","On Time"
"6177-VTITE","6/23/2012","7/23/2012","7/14/2012","40.13","0","On Time"
"6004-KITZM","9/8/2013","10/8/2013","9/12/2013","69.86","0","On Time"
"8820-BLYDZ","9/21/2013","10/21/2013","9/26/2013","78.8","0","On Time"
"7946-HJDUR","5/8/2013","6/7/2013","6/5/2013","41.83","0","On Time"
"8364-UWVLM","1/6/2012","2/5/2012","2/6/2012","70.34","1","1-30 days"
"8102-ABPKQ","8/14/2013","9/13/2013","9/20/2013","60.73","7","1-30 days"
"5196-TWQXF","9/30/2013","10/30/2013","10/21/2013","54.25","0","On Time"
"1080-NDGAE","7/9/2012","8/8/2012","8/23/2012","128.28","15","1-30 days"
"6833-ETVHD","11/1/2012","12/1/2012","11/25/2012","78.81","0","On Time"
"6632-CGYHU","5/23/2012","6/22/2012","6/5/2012","91.98","0","On Time"
"8690-EEBEO","5/25/2012","6/24/2012","7/15/2012","71.04","21","1-30 days"
"1447-YZKCL","12/8/2012","1/7/2013","1/7/2013","105.9","0","On Time"
"5613-UHVMG","4/17/2012","5/17/2012","6/14/2012","54.93","28","1-30 days"
"2423-QOKIO","9/1/2012","10/1/2012","9/26/2012","55.58","0","On Time"
"8887-NCUZC","10/21/2013","11/20/2013","11/21/2013","44.09","1","1-30 days"
"6627-ELFBK","7/6/2013","8/5/2013","8/3/2013","72.45","0","On Time"
"6708-DPYTF","2/24/2013","3/26/2013","4/6/2013","64.64","11","1-30 days"
"6833-ETVHD","1/23/2012","2/22/2012","2/26/2012","78.33","4","1-30 days"
"6004-KITZM","5/26/2012","6/25/2012","6/14/2012","44.96","0","On Time"
"0709-LZRJV","8/9/2013","9/8/2013","9/11/2013","66.55","3","1-30 days"
"3271-YDPUJ","6/21/2013","7/21/2013","7/9/2013","52.51","0","On Time"
"9174-IYKOC","2/24/2012","3/25/2012","3/20/2012","52.04","0","On Time"
"5924-UOPGH","5/24/2012","6/23/2012","6/18/2012","71.08","0","On Time"
"9725-EZTEJ","10/27/2012","11/26/2012","12/3/2012","72.34","7","1-30 days"
"1604-LIFKX","6/29/2012","7/29/2012","8/18/2012","42.62","20","1-30 days"
"6177-VTITE","11/3/2012","12/3/2012","11/15/2012","22.26","0","On Time"
"2687-XWAMA","9/18/2013","10/18/2013","9/23/2013","60.96","0","On Time"
"9117-LYRCE","10/25/2012","11/24/2012","11/25/2012","61.31","1","1-30 days"
"2824-HJQPP","3/27/2012","4/26/2012","4/17/2012","58.73","0","On Time"
"0187-ERLSR","5/21/2012","6/20/2012","6/4/2012","51.65","0","On Time"
"1080-NDGAE","11/17/2012","12/17/2012","12/5/2012","64.09","0","On Time"
"0625-TNJFG","9/8/2012","10/8/2012","10/2/2012","53.87","0","On Time"
"9323-NDIOV","11/26/2013","12/26/2013","12/24/2013","40.71","0","On Time"
"2676-DZINU","6/24/2013","7/24/2013","7/3/2013","68.67","0","On Time"
"7654-DOLHO","2/1/2012","3/2/2012","3/10/2012","20.47","8","1-30 days"
"5148-SYKLB","3/5/2013","4/4/2013","4/27/2013","79.49","23","1-30 days"
"7841-HROAQ","6/19/2012","7/19/2012","7/19/2012","58.2","0","On Time"
"9323-NDIOV","1/13/2012","2/12/2012","2/23/2012","78.49","11","1-30 days"
"8976-AMJEO","6/9/2013","7/9/2013","7/18/2013","87.79","9","1-30 days"
"0706-NRGUP","3/13/2012","4/12/2012","4/23/2012","16.62","11","1-30 days"
"5284-DJOZO","3/23/2013","4/22/2013","3/28/2013","47.67","0","On Time"
"5164-VMYWJ","3/27/2012","4/26/2012","4/24/2012","74.07","0","On Time"
"0709-LZRJV","3/6/2013","4/5/2013","4/29/2013","30.89","24","1-30 days"
"9841-XLGBV","5/6/2012","6/5/2012","6/3/2012","62.1","0","On Time"
"2125-HJDLA","12/11/2012","1/10/2013","1/15/2013","41.08","5","1-30 days"
"5164-VMYWJ","12/15/2012","1/14/2013","1/27/2013","59.5","13","1-30 days"
"0379-NEVHP","3/20/2012","4/19/2012","4/8/2012","103.64","0","On Time"
"6831-FIODB","11/10/2012","12/10/2012","12/10/2012","11.79","0","On Time"
"5613-UHVMG","11/16/2013","12/16/2013","12/23/2013","59.51","7","1-30 days"
"0709-LZRJV","4/17/2013","5/17/2013","5/22/2013","63.91","5","1-30 days"
"0379-NEVHP","1/25/2013","2/24/2013","2/11/2013","33.23","0","On Time"
"9286-VLKMI","6/18/2012","7/18/2012","6/23/2012","66.54","0","On Time"
"3676-CQAIF","1/13/2013","2/12/2013","3/2/2013","38.72","18","1-30 days"
"6391-GBFQJ","12/2/2013","1/1/2014","12/30/2013","8.38","0","On Time"
"1408-OQZUE","7/3/2013","8/2/2013","8/7/2013","35.2","5","1-30 days"
"9758-AIEIK","7/7/2013","8/6/2013","7/24/2013","44.13","0","On Time"
"8364-UWVLM","3/12/2013","4/11/2013","3/26/2013","86.69","0","On Time"
"6177-VTITE","6/11/2013","7/11/2013","6/24/2013","42.86","0","On Time"
"2824-HJQPP","2/5/2013","3/7/2013","2/26/2013","90.41","0","On Time"
"1408-OQZUE","6/24/2013","7/24/2013","8/11/2013","59.44","18","1-30 days"
"5164-VMYWJ","3/27/2013","4/26/2013","5/6/2013","126.31","10","1-30 days"
"5164-VMYWJ","9/15/2012","10/15/2012","10/22/2012","62.58","7","1-30 days"
"4460-ZXNDN","12/29/2012","1/28/2013","2/10/2013","58.9","13","1-30 days"
"9771-QTLGZ","11/28/2013","12/28/2013","12/24/2013","50.83","0","On Time"
"8156-PCYBM","3/18/2012","4/17/2012","4/26/2012","48.2","9","1-30 days"
"9181-HEKGV","11/14/2012","12/14/2012","12/15/2012","84.68","1","1-30 days"
"7209-MDWKR","3/13/2013","4/12/2013","4/22/2013","57.41","10","1-30 days"
"8389-TCXFQ","5/3/2013","6/2/2013","5/23/2013","85.99","0","On Time"
"9758-AIEIK","10/31/2013","11/30/2013","11/12/2013","55.65","0","On Time"
"7946-HJDUR","3/30/2012","4/29/2012","4/26/2012","50.1","0","On Time"
"7209-MDWKR","4/9/2012","5/9/2012","5/7/2012","54.82","0","On Time"
"5592-UQXSS","9/20/2013","10/20/2013","10/6/2013","49.54","0","On Time"
"3271-YDPUJ","5/29/2012","6/28/2012","6/22/2012","53.67","0","On Time"
"6632-CGYHU","12/7/2012","1/6/2013","12/30/2012","73.22","0","On Time"
"7856-ODQFO","11/4/2013","12/4/2013","11/19/2013","21.73","0","On Time"
"3831-FXWYK","12/1/2013","12/31/2013","1/4/2014","86.29","4","1-30 days"
"0709-LZRJV","9/3/2012","10/3/2012","10/9/2012","42.67","6","1-30 days"
"9725-EZTEJ","12/26/2012","1/25/2013","1/29/2013","71.12","4","1-30 days"
"5148-SYKLB","10/4/2013","11/3/2013","10/27/2013","76.18","0","On Time"
"5529-TBPGK","6/4/2013","7/4/2013","7/7/2013","68.4","3","1-30 days"
"4640-FGEJI","4/24/2012","5/24/2012","5/22/2012","74.19","0","On Time"
"9212-BTDMX","7/27/2013","8/26/2013","8/8/2013","68.07","0","On Time"
"9014-WENVB","11/26/2012","12/26/2012","12/25/2012","65.19","0","On Time"
"3676-CQAIF","1/15/2012","2/14/2012","2/22/2012","48.06","8","1-30 days"
"8102-ABPKQ","11/18/2012","12/18/2012","1/2/2013","74.16","15","1-30 days"
"5924-UOPGH","9/8/2012","10/8/2012","10/15/2012","93.09","7","1-30 days"
"5529-TBPGK","6/10/2013","7/10/2013","7/5/2013","38.95","0","On Time"
"9323-NDIOV","3/31/2012","4/30/2012","4/28/2012","28.3","0","On Time"
"5148-SYKLB","9/21/2012","10/21/2012","10/28/2012","59","7","1-30 days"
"6708-DPYTF","10/18/2013","11/17/2013","12/1/2013","79.61","14","1-30 days"
"9841-XLGBV","9/19/2012","10/19/2012","10/13/2012","38.25","0","On Time"
"7856-ODQFO","7/2/2012","8/1/2012","7/27/2012","67.59","0","On Time"
"7050-KQLDO","4/27/2012","5/27/2012","5/18/2012","53.16","0","On Time"
"9758-AIEIK","7/4/2013","8/3/2013","7/18/2013","68.66","0","On Time"
